9930308,1130225,日比谷,,,99303,13,100-0006,千代田区有楽町１丁目,139.759998,35.676036,0000-00-00,0000-00-00,0,9930308
9930309,2800208,大手町,,,99303,13,100-0004,千代田区大手町１丁目,139.762959,35.684856,0000-00-00,0000-00-00,0,9930309
9930310,2800807,神保町,,,99303,13,101-0051,千代田区神田神保町２-２,139.75812,35.695492,0000-00-00,0000-00-00,0,9930310
9930311,1131317,水道橋,,,99303,13,101-0061,千代田区三崎町２丁目,139.75516,35.703398,0000-00-00,0000-00-00,0,9930311
9930312,9930108,春日,,,99303,13,112-0003,文京区春日１-１６-１７,139.75325,35.709598,0000-00-00,0000-00-00,0,9930312
9930313,9930313,白山,,,99303,13,112-0001,文京区白山５-３６-１０,139.752136,35.721408,0000-00-00,0000-00-00,0,9930313
9930314,9930314,千石,,,99303,13,112-0011,文京区千石１-２９-１３,139.744792,35.727957,0000-00-00,0000-00-00,0,9930314
9930315,1130214,巣鴨,,,99303,13,170-0002,東京都豊島区巣鴨三丁目27-7,139.738519,35.733502,0000-00-00,0000-00-00,0,9930315
9930316,9930316,西巣鴨,,,99303,13,170-0001,豊島区西巣鴨３-２５-１３,139.728712,35.743508,0000-00-00,0000-00-00,0,9930316
9930317,9930317,新板橋,,,99303,13,173-0004,板橋区板橋１-５３-１７,139.720101,35.748785,0000-00-00,0000-00-00,0,9930317
9930318,9930318,板橋区役所前,,,99303,13,173-0004,板橋区板橋２-６６-１７,139.710102,35.751284,0000-00-00,0000-00-00,0,9930318
9930319,9930319,板橋本町,,,99303,13,173-0012,板橋区大和町１７-１,139.705535,35.761339,0000-00-00,0000-00-00,0,9930319
9930320,9930320,本蓮沼,,,99303,13,174-0052,板橋区蓮沼町１９-８,139.702324,35.768782,0000-00-00,0000-00-00,0,9930320
9930321,9930321,志村坂上,,,99303,13,174-0056,板橋区志村１-１４-１３,139.69538,35.775725,0000-00-00,0000-00-00,0,9930321
9930322,9930322,志村三丁目,,,99303,13,174-0056,板橋区志村３-２３-１,139.685937,35.777391,0000-00-00,0000-00-00,0,9930322
9930323,9930323,蓮根,,,99303,13,174-0046,板橋区蓮根２-３１-３０,139.678993,35.784335,0000-00-00,0000-00-00,0,9930323
9930324,9930324,西台,,,99303,13,175-0082,板橋区高島平９-１-１,139.673971,35.78699,0000-00-00,0000-00-00,0,9930324
9930325,9930325,高島平,,,99303,13,175-0082,板橋区高島平８-２-１,139.661216,35.789056,0000-00-00,0000-00-00,0,9930325
9930326,9930326,新高島平,,,99303,13,175-0082,板橋区高島平７-１,139.654275,35.790189,0000-00-00,0000-00-00,0,9930326
9930327,9930327,西高島平,,,99303,13,175-0082,板橋区高島平６-１,139.64594,35.791833,0000-00-00,0000-00-00,0,9930327
9930401,1130208,新宿,,,99304,13,160-0023,東京都新宿区西新宿一丁目18,139.698812,35.68869,0000-00-00,0000-00-00,0,9930401
9930402,2800217,新宿三丁目,,,99304,13,160-0022,新宿区新宿３-１４-１,139.706271,35.690616,0000-00-00,0000-00-00,0,9930402
9930403,9930403,曙橋,,,99304,13,162-0065,新宿区住吉町７-１,139.722881,35.692402,0000-00-00,0000-00-00,0,9930403
9930404,1131315,市ヶ谷,,,99304,13,162-0843,東京都新宿区市谷田町一丁目1,139.737639,35.691556,0000-00-00,0000-00-00,0,9930404
9930405,2800407,九段下,,,99304,13,102-0074,千代田区九段南１-６-１,139.751948,35.695589,0000-00-00,0000-00-00,0,9930405
9930406,2800807,神保町,,,99304,13,101-0051,千代田区神田神保町２-２,139.757606,35.695966,0000-00-00,0000-00-00,0,9930406
